hs8,hs6,naics6,naics2,tariff,desc,Country,unmapped,bad_naics6,naics2_mismatch,public_admin,hs97,hs000
84147090,841470,NA,NA,15.0%,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters; gas-tight biological safety cabinets, whether or not fitted with filters: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84191200,841912,NA,NA,30.0%,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting, distilling, rectifying, sterilizing, pasteurizing, steaming, drying, evaporating, vaporizing, condensing or cooling, other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters, non-electric. Instantaneous or storage water heaters, non-electric: Solar water heaters",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84193310,841933,NA,NA,35.0%,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperaturesuch as heating, cooking, roasting, distilling, rectifying, sterilizing, pasteurizing, steaming, drying, evaporating,vaporizing, condensing or cooling,other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters,non-electric: ---For agricultural products",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84193320,841933,NA,NA,25.0%,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperaturesuch as heating, cooking, roasting, distilling, rectifying, sterilizing, pasteurizing, steaming, drying, evaporating,vaporizing, condensing or cooling,other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters,non-electric: ---For wood, paper pulp, paper or paperboard",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84193390,841933,NA,NA,20.0%,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperaturesuch as heating, cooking, roasting, distilling, rectifying, sterilizing, pasteurizing, steaming, drying, evaporating,vaporizing, condensing or cooling,other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters,non-electric: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84193400,841934,NA,NA,35.0%,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperaturesuch as heating, cooking, roasting, distilling, rectifying, sterilizing, pasteurizing, steaming, drying, evaporating,vaporizing, condensing or cooling,other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters,non-electric: --Other, for agricultural products",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84193500,841935,NA,NA,25.0%,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperaturesuch as heating, cooking, roasting, distilling, rectifying, sterilizing, pasteurizing, steaming, drying, evaporating,vaporizing, condensing or cooling,other than machinery or plant of a kind used for domestic purposes; instantaneous or storage water heaters,non-electric: --Other, for wood, paper pulp, paper or paperboard",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84213200,842132,NA,NA,10.0%,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases: --Catalytic converters or particulate filters, whether or not combined, for purifying or filtering exhaust gases from internal combustion engines",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84287000,842870,NA,NA,20.0%,"Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics): -Industrial robots",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84621110,846211,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84621190,846211,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84621910,846219,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84621990,846219,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622210,846222,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622290,846222,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622300,846223,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Numerically controlled press brakes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622400,846224,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Numerically controlled panel benders",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622500,846225,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Numerically controlled roll forming machines",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622610,846226,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Straightening machines",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84622690,846226,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84623300,846233,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Numerically controlled shearing machines",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84624211,846242,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ----CNC automatic tool change punch press",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84624212,846242,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ----Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84624290,846242,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84625100,846251,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84625900,846259,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626110,846261,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626190,846261,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626210,846262,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626290,846262,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626300,846263,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: --Servo-presses",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626910,846269,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84626990,846269,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84629010,846290,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Numerically controlled",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84629090,846290,NA,NA,25.0%,"Machine-tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine-tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding draw-benches); presses for working metal or metal carbides, not specified above: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84798310,847983,NA,NA,20.0%,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this Chapter: ---For treating metal",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84798390,847983,NA,NA,20.0%,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this Chapter: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
00847989,008479,NA,NA,10.0%,"Machines and mechanical appliances, n.e.s.",Turkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84852000,848520,NA,NA,5.0%,Machines for additive manufacturing: -By plastics or rubber deposit,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84853010,848530,NA,NA,25.0%,Machines for additive manufacturing: ---By glass deposit,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84853020,848530,NA,NA,20.0%,"Machines for additive manufacturing: ---By plaster, cement, ceramics deposit",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84858010,848580,NA,NA,25.0%,Machines for additive manufacturing: ---By paper or paper pulp deposit,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84858020,848580,NA,NA,25.0%,Machines for additive manufacturing: ---By wood or cork deposit,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
84858090,848580,NA,NA,20.0%,Machines for additive manufacturing: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85017100,850171,NA,NA,20.0%,Electric motors and generators (excluding generating sets): --Of an output not exceeding 50 W,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85017210,850172,NA,NA,20.0%,Electric motors and generators (excluding generating sets): ---Of an output exceeding 50W but not exceeding 750W,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85017220,850172,NA,NA,15.0%,Electric motors and generators (excluding generating sets): ---Of an output exceeding 750W but not exceeding 75kW,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85017230,850172,NA,NA,20.0%,Electric motors and generators (excluding generating sets): ---Of an output exceeding 75kW but not exceeding 375kW,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85017240,850172,NA,NA,20.0%,Electric motors and generators (excluding generating sets): ---Of an output exceeding 375kW,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85018010,850180,NA,NA,20.0%,Electric motors and generators (excluding generating sets): ---Of an output not exceeding 75kVA,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85018020,850180,NA,NA,5.0%,Electric motors and generators (excluding generating sets): ---Of an output exceeding 75kVA but not exceeding 375kVA,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85018030,850180,NA,NA,20.0%,Electric motors and generators (excluding generating sets): ---Of an output exceeding 375kVA but not exceeding 750kVA,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85018041,850180,NA,NA,20.0%,Electric motors and generators (excluding generating sets): ----Of an output exceeding 750kVA but not exceeding 350MVA,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85018043,850180,NA,NA,5.0%,Electric motors and generators (excluding generating sets): ----Of an output exceeding 665MVA,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85141100,851411,NA,NA,10.0%,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss: --Hot isostatic presses,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85141910,851419,NA,NA,25.0%,"Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss: ---Furnaces for heat treatment,atmosphere controllable",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85141990,851419,NA,NA,10.0%,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss: ---Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85143100,851431,NA,NA,10.0%,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss: --Electron beam furnaces,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85143200,851432,NA,NA,10.0%,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss: --Plasma and vacuum arc furnaces,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85143900,851439,NA,NA,10.0%,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss: --Other,China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85171300,851713,NA,NA,50.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28. Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks: Smartphones",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85171400,851714,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28. Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks: Other telephones for cellular networks or for other wireless networks",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85171410,851714,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Wireless telephone handsets (including installed in the vehicle)",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85171420,851714,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Walkie-talkie",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85171490,851714,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177100,851771,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: --Aerials and aerial reflectors of all kinds; parts suitable for use therewith",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177910,851779,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Of digital program-controlled telephonic or telegraphic switching apparatus",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177920,851779,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Of optical line terminal equipments and pulse code modulation equipments",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177930,851779,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Of smartphones and other wireless telephone handsets (including installed in the vehicle), other than aerials",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177940,851779,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Of walkie-talkie (Other than aerials)",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177950,851779,NA,NA,20.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Laser transmitting and receiving unit of optical communication equipments",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85177990,851779,NA,NA,25.0%,"Telephone sets, including smartphones and other telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network), other than transmission or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85241100,852411,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: --Of liquid crystals",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85241200,852412,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: --Of organic light-emitting diodes (OLED)",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85241910,852419,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---Plasma display modules of television",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85241921,852419,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ----Of television",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85241929,852419,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ----Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85241990,852419,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85249210,852492,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---For use solely or principally with apparatus of heading 85.17",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85249220,852492,NA,NA,5.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---For use solely or principally with apparatus of heading 85.19,85.21, 85.25, 85.26 or 85.27",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85249230,852492,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---For use solely or principally with apparatus of heading 85.35, 85.36 or 85.37",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85249250,852492,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---Of television reception apparatus",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85249260,852492,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---For use solely or principally with other monitors of heading 85.28",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85249290,852492,NA,NA,25.0%,"Flat panel display modules, whether or not incorporating touch-sensitive screens: ---Other",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258110,852581,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Television cameras",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258120,852581,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Digital cameras",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258130,852581,NA,NA,10.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Video camera recorders",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258210,852582,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Television cameras",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258220,852582,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Digital cameras",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258230,852582,NA,NA,10.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Video camera recorders",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258310,852583,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Television cameras",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258320,852583,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Digital cameras",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258330,852583,NA,NA,10.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ---Video camera recorders",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258911,852589,NA,NA,5.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other, for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258912,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Broadcast quality, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85258919,852589,NA,NA,25.0%,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders: ----Other, not for special purposes",China,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
